site,tested_url,ref_url,tested_date,country,data collection,comment
gayfaith.org,http://www.gayfaith.org,https://api.ooni.io/files/download/20171023T064909Z-AE-AS15802-web_connectivity-20171023T064911Z_AS15802_R9wSHlbnmLlddOmEaMOk6KwPw61C5fktIGPIqYRKj5EBNiMR8C-0.2.0-probe.json,2017-10-23,AE,Planet NS,
gayfaith.org,http://www.gayfaith.org,https://api.ooni.io/files/download/20171016T042938Z-AE-AS15802-web_connectivity-20171016T042939Z_AS15802_oFoSunGfA91Y2mjqQW05l6lciQGaBmu2td0LyjwATRIe9tA60I-0.2.0-probe.json,2017-10-16,AE,Planet NS,
gayfaith.org,http://www.gayfaith.org,https://api.ooni.io/files/download/20171014T153431Z-AE-AS15802-web_connectivity-20171014T153432Z_AS15802_c0fGeYLee5NOxDh1Q0VTgGadEzsuWS5PUtmCTwPov4GqpCN8ka-0.2.0-probe.json,2017-10-14,AE,Planet NS,
gayfaith.org,http://www.gayfaith.org,https://api.ooni.io/files/download/20171015T123237Z-AE-AS15802-web_connectivity-20171015T123238Z_AS15802_6jtmHXRCKJC66xwNGwckXEwke6bIeVQF7hh2ZkYitdmQnhYyVp-0.2.0-probe.json,2017-10-15,AE,Planet NS,
gayfaith.org,http://www.gayfaith.org,https://api.ooni.io/files/download/20171017T062456Z-AE-AS15802-web_connectivity-20171017T062456Z_AS15802_VpWL6IDnZgAWvZgsNxPJFZHu1CMZ8H1dYn8nx4pOnF8Xr1l8ls-0.2.0-probe.json,2017-10-17,AE,Planet NS,
gayfaith.org,http://www.gayfaith.org,https://api.ooni.io/files/download/20171030T052510Z-AE-AS15802-web_connectivity-20171030T052511Z_AS15802_1FEg8UbdEj8uZN2JmXADxKjGVQpq6tEuKFusbEFX9yRFO54UPf-0.2.0-probe.json,2017-10-30,AE,Planet NS,
gayfaith.org,http://www.gayfaith.org,https://api.ooni.io/files/download/20171019T064941Z-AE-AS15802-web_connectivity-20171019T064942Z_AS15802_enaijJ7qLmafRuIkREv3X1Tpf0Yt8zUXlgKpseJfHOwxn7H761-0.2.0-probe.json,2017-10-19,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171015T114548Z-AE-AS15802-web_connectivity-20171015T114550Z_AS15802_WRcbMferqtNR4sPY1QSVXHILvFjnz3t8xjA7idWr8M0o3545pL-0.2.0-probe.json,2017-10-15,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171106T091308Z-AE-AS15802-web_connectivity-20171106T091309Z_AS15802_eWpgXfeLf2KYVuTEnEmdkpAb8tAwxvAQra606EWsQgId86SfR0-0.2.0-probe.json,2017-11-06,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171011T105926Z-AE-AS15802-web_connectivity-20171011T105927Z_AS15802_RWfVwTdt3z75RQ1kDIawPaRlnl6DGhi9p6d4DmIBq4c8Y4471W-0.2.0-probe.json,2017-10-11,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171016T034623Z-AE-AS15802-web_connectivity-20171016T034624Z_AS15802_vmERBbmopDPaTFHVygvYuJdl71MS55NvieelBSuMkxigx9BBIP-0.2.0-probe.json,2017-10-16,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171105T032730Z-AE-AS15802-web_connectivity-20171105T032733Z_AS15802_HaY0S8nTvD8xcK50zBOzcdDFCLiqhjVRFAFhPnUowVNv582Tp6-0.2.0-probe.json,2017-11-05,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171030T044244Z-AE-AS15802-web_connectivity-20171030T044245Z_AS15802_UbHHX0aQttUt5BX7iVBGKpXpiPbwm0CMyUDVNAUPK7M0Zdmoie-0.2.0-probe.json,2017-10-30,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171018T035756Z-AE-AS15802-web_connectivity-20171018T035756Z_AS15802_9BN6TPOXmWsHXaZ4vbprgu6wiIfWi41SZVkEZYc70ZkJ7UiEY0-0.2.0-probe.json,2017-10-18,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171022T054102Z-AE-AS15802-web_connectivity-20171022T054101Z_AS15802_n6VPgCZSYDBvKXK3YFVtNKenOTHIEbueXikIYXnMjzo5WFKgNC-0.2.0-probe.json,2017-10-22,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171023T060024Z-AE-AS15802-web_connectivity-20171023T060025Z_AS15802_QV2rajKKUBiw5yfeG6CRZoaPoHtAuCG6O70kQ1v8Clg5dbpWVq-0.2.0-probe.json,2017-10-23,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171115T082956Z-AE-AS15802-web_connectivity-20171115T082957Z_AS15802_xSKAdKyEZk87YQwVTu1xEyqbo1VR8UffpbjV1bMY1h56XqZXMK-0.2.0-probe.json,2017-11-15,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171021T144829Z-AE-AS15802-web_connectivity-20171021T144831Z_AS15802_pEPOv8KHd61owHzhcTHFcBskDJLD0hiQVzWHdDNq5IITz5IUsi-0.2.0-probe.json,2017-10-21,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171113T163817Z-AE-AS15802-web_connectivity-20171113T163818Z_AS15802_R5mQ4pe7KrWjWkGUtkY7sqED588BK2Yadia6qeyBs1GiWOm6xj-0.2.0-probe.json,2017-11-13,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171102T082259Z-AE-AS15802-web_connectivity-20171102T082300Z_AS15802_udAnUEKq1nqJKE8WfNGMZQsTFv02JglzldqyuQ2t6o4vEGfvAC-0.2.0-probe.json,2017-11-02,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171019T055556Z-AE-AS15802-web_connectivity-20171019T055557Z_AS15802_xPRTsppho8b5aJkM5RMXJl4ietuHCqPU0rwAVbCiOOCaFsjUro-0.2.0-probe.json,2017-10-19,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171017T054143Z-AE-AS15802-web_connectivity-20171017T054144Z_AS15802_8DzoPqgelJK7g0T82aV1BVyChloNiglxgx9UcLo6lbhLXtCVcY-0.2.0-probe.json,2017-10-17,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171020T035448Z-AE-AS15802-web_connectivity-20171020T035448Z_AS15802_kGE9xcBYd0SCucdHTCsBwoViYm1HuUigplPRlo1pgFW5VftF0I-0.2.0-probe.json,2017-10-20,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171012T051430Z-AE-AS15802-web_connectivity-20171012T051431Z_AS15802_vsQfBI3XqhudJfjZ4WXAdBmOga8mozEzEjjf2YNfxauplpzJ66-0.2.0-probe.json,2017-10-12,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171022T143847Z-AE-AS15802-web_connectivity-20171022T143849Z_AS15802_S6yDv9uzT9MhX12peC3s5cRrPAbSQyFNis3u8A91ANd86J8Aw0-0.2.0-probe.json,2017-10-22,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com,https://api.ooni.io/files/download/20171115T082956Z-AE-AS15802-web_connectivity-20171116T103309Z_AS15802_rg1SIvW18duAqVhVU0xVpcdsv5bRi3ohSnzBt9kvIo1ss3n5pn-0.2.0-probe.json,2017-11-15,AE,Planet NS,
gayhealth.com,http://www.gayhealth.com/,https://api.ooni.io/files/download/20180327T140851Z-AE-AS15802-web_connectivity-20180327T140855Z_AS15802_2P4W72HJLZzsHyPYCxxvfqy6Zb35gqCUcLG8GXbYOfquf4zgMk-0.2.0-probe.json,2018-03-27,AE,Planet NS,
gaytravelnet.com,http://www.gaytravelnet.com,https://api.ooni.io/files/download/20171022T152158Z-AE-AS15802-web_connectivity-20171022T152159Z_AS15802_1c4RHWtLxD2gAqhZRwtoM93vag9X4KP1x4mUNxxtwdkiRAU4De-0.2.0-probe.json,2017-10-22,AE,Planet NS,
gaytravelnet.com,http://www.gaytravelnet.com,https://api.ooni.io/files/download/20171023T064909Z-AE-AS15802-web_connectivity-20171023T064911Z_AS15802_R9wSHlbnmLlddOmEaMOk6KwPw61C5fktIGPIqYRKj5EBNiMR8C-0.2.0-probe.json,2017-10-23,AE,Planet NS,
gaytravelnet.com,http://www.gaytravelnet.com,https://api.ooni.io/files/download/20171011T114659Z-AE-AS15802-web_connectivity-20171011T114659Z_AS15802_xUcXmuAPi7wEcwpMj5r5i0NxZEnuwFh5dBGonMeVeFBTsRuUVd-0.2.0-probe.json,2017-10-11,AE,Planet NS,
gaytravelnet.com,http://www.gaytravelnet.com,https://api.ooni.io/files/download/20171015T123237Z-AE-AS15802-web_connectivity-20171015T123238Z_AS15802_6jtmHXRCKJC66xwNGwckXEwke6bIeVQF7hh2ZkYitdmQnhYyVp-0.2.0-probe.json,2017-10-15,AE,Planet NS,
gaytravelnet.com,http://www.gaytravelnet.com,https://api.ooni.io/files/download/20171030T052510Z-AE-AS15802-web_connectivity-20171030T052511Z_AS15802_1FEg8UbdEj8uZN2JmXADxKjGVQpq6tEuKFusbEFX9yRFO54UPf-0.2.0-probe.json,2017-10-30,AE,Planet NS,
gaytravelnet.com,http://www.gaytravelnet.com,https://api.ooni.io/files/download/20171021T153419Z-AE-AS15802-web_connectivity-20171021T153420Z_AS15802_2B40xRRyXd7ekqqmpDsAG3zIahYgAVNa40VLI4mCv9RDwGxeyn-0.2.0-probe.json,2017-10-21,AE,Planet NS,
gaytravelnet.com,http://www.gaytravelnet.com,https://api.ooni.io/files/download/20171025T121649Z-AE-AS15802-web_connectivity-20171025T121650Z_AS15802_1EklgSqoK0MkXXub40GG76DgeBkjuwkTzx0rjul012Z2d0PmIf-0.2.0-probe.json,2017-10-25,AE,Planet NS,
gaytravelnet.com,http://www.gaytravelnet.com,https://api.ooni.io/files/download/20171019T064941Z-AE-AS15802-web_connectivity-20171019T064942Z_AS15802_enaijJ7qLmafRuIkREv3X1Tpf0Yt8zUXlgKpseJfHOwxn7H761-0.2.0-probe.json,2017-10-19,AE,Planet NS,
gaytravelnet.com,http://www.gaytravelnet.com,https://api.ooni.io/files/download/20171014T153431Z-AE-AS15802-web_connectivity-20171014T153432Z_AS15802_c0fGeYLee5NOxDh1Q0VTgGadEzsuWS5PUtmCTwPov4GqpCN8ka-0.2.0-probe.json,2017-10-14,AE,Planet NS,
gaytravelnet.com,http://www.gaytravelnet.com,https://api.ooni.io/files/download/20171016T042938Z-AE-AS15802-web_connectivity-20171016T042939Z_AS15802_oFoSunGfA91Y2mjqQW05l6lciQGaBmu2td0LyjwATRIe9tA60I-0.2.0-probe.json,2017-10-16,AE,Planet NS,
gaytravelnet.com,http://www.gaytravelnet.com,https://api.ooni.io/files/download/20171012T060241Z-AE-AS15802-web_connectivity-20171012T060241Z_AS15802_wGD5WAOOoj6aU3kfLQa4JNu4uCcQktCcXevM0Ks1h6UiuaFhZO-0.2.0-probe.json,2017-10-12,AE,Planet NS,
gaytravelnet.com,http://www.gaytravelnet.com,https://api.ooni.io/files/download/20171018T044201Z-AE-AS15802-web_connectivity-20171018T044202Z_AS15802_byHqzFUqIMmHZ3QG1HGLz7VqcZ8d53nIBmotxi1VRkT5ujrNPS-0.2.0-probe.json,2017-10-18,AE,Planet NS,
gaytravelnet.com,http://www.gaytravelnet.com,https://api.ooni.io/files/download/20171017T062456Z-AE-AS15802-web_connectivity-20171017T062456Z_AS15802_VpWL6IDnZgAWvZgsNxPJFZHu1CMZ8H1dYn8nx4pOnF8Xr1l8ls-0.2.0-probe.json,2017-10-17,AE,Planet NS,
gaytravelnet.com,http://www.gaytravelnet.com,https://api.ooni.io/files/download/20171024T044313Z-AE-AS15802-web_connectivity-20171024T044313Z_AS15802_BCNWHn9EFgfY4n4V0v99Syg26esW0PWjqjhsMnYnV6sfn2bbFe-0.2.0-probe.json,2017-10-24,AE,Planet NS,
gaytravelnet.com,http://www.gaytravelnet.com,https://api.ooni.io/files/download/20171113T174904Z-AE-AS15802-web_connectivity-20171113T174905Z_AS15802_iUEvWpGjzUgQkqXmrLFvVHydAqdgNJ5dAdlwLCKIvcS5D7jypG-0.2.0-probe.json,2017-11-13,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171019T055556Z-AE-AS15802-web_connectivity-20171019T055557Z_AS15802_xPRTsppho8b5aJkM5RMXJl4ietuHCqPU0rwAVbCiOOCaFsjUro-0.2.0-probe.json,2017-10-19,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171011T105926Z-AE-AS15802-web_connectivity-20171011T105927Z_AS15802_RWfVwTdt3z75RQ1kDIawPaRlnl6DGhi9p6d4DmIBq4c8Y4471W-0.2.0-probe.json,2017-10-11,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171106T091308Z-AE-AS15802-web_connectivity-20171106T091309Z_AS15802_eWpgXfeLf2KYVuTEnEmdkpAb8tAwxvAQra606EWsQgId86SfR0-0.2.0-probe.json,2017-11-06,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171020T035448Z-AE-AS15802-web_connectivity-20171020T035448Z_AS15802_kGE9xcBYd0SCucdHTCsBwoViYm1HuUigplPRlo1pgFW5VftF0I-0.2.0-probe.json,2017-10-20,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171105T032730Z-AE-AS15802-web_connectivity-20171105T032733Z_AS15802_HaY0S8nTvD8xcK50zBOzcdDFCLiqhjVRFAFhPnUowVNv582Tp6-0.2.0-probe.json,2017-11-05,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171015T114548Z-AE-AS15802-web_connectivity-20171015T114550Z_AS15802_WRcbMferqtNR4sPY1QSVXHILvFjnz3t8xjA7idWr8M0o3545pL-0.2.0-probe.json,2017-10-15,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171023T060024Z-AE-AS15802-web_connectivity-20171023T060025Z_AS15802_QV2rajKKUBiw5yfeG6CRZoaPoHtAuCG6O70kQ1v8Clg5dbpWVq-0.2.0-probe.json,2017-10-23,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171016T034623Z-AE-AS15802-web_connectivity-20171016T034624Z_AS15802_vmERBbmopDPaTFHVygvYuJdl71MS55NvieelBSuMkxigx9BBIP-0.2.0-probe.json,2017-10-16,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171022T054102Z-AE-AS15802-web_connectivity-20171022T054101Z_AS15802_n6VPgCZSYDBvKXK3YFVtNKenOTHIEbueXikIYXnMjzo5WFKgNC-0.2.0-probe.json,2017-10-22,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171014T144656Z-AE-AS15802-web_connectivity-20171014T144658Z_AS15802_0dNUQzuNwAkkfeLQzljYCMERYzbazu1f54O0CriBbb5mMCfvOz-0.2.0-probe.json,2017-10-14,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171025T113008Z-AE-AS15802-web_connectivity-20171025T113009Z_AS15802_MKVoD2dm4Uz0WKlVh7rpXaVtMQamH02U235KdC2NKkdLYBzM4x-0.2.0-probe.json,2017-10-25,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171030T044244Z-AE-AS15802-web_connectivity-20171030T044245Z_AS15802_UbHHX0aQttUt5BX7iVBGKpXpiPbwm0CMyUDVNAUPK7M0Zdmoie-0.2.0-probe.json,2017-10-30,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171102T082259Z-AE-AS15802-web_connectivity-20171102T082300Z_AS15802_udAnUEKq1nqJKE8WfNGMZQsTFv02JglzldqyuQ2t6o4vEGfvAC-0.2.0-probe.json,2017-11-02,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171021T144829Z-AE-AS15802-web_connectivity-20171021T144831Z_AS15802_pEPOv8KHd61owHzhcTHFcBskDJLD0hiQVzWHdDNq5IITz5IUsi-0.2.0-probe.json,2017-10-21,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171012T051430Z-AE-AS15802-web_connectivity-20171012T051431Z_AS15802_vsQfBI3XqhudJfjZ4WXAdBmOga8mozEzEjjf2YNfxauplpzJ66-0.2.0-probe.json,2017-10-12,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171018T035756Z-AE-AS15802-web_connectivity-20171018T035756Z_AS15802_9BN6TPOXmWsHXaZ4vbprgu6wiIfWi41SZVkEZYc70ZkJ7UiEY0-0.2.0-probe.json,2017-10-18,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171115T082956Z-AE-AS15802-web_connectivity-20171116T103309Z_AS15802_rg1SIvW18duAqVhVU0xVpcdsv5bRi3ohSnzBt9kvIo1ss3n5pn-0.2.0-probe.json,2017-11-15,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171115T082956Z-AE-AS15802-web_connectivity-20171115T082957Z_AS15802_xSKAdKyEZk87YQwVTu1xEyqbo1VR8UffpbjV1bMY1h56XqZXMK-0.2.0-probe.json,2017-11-15,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171017T054143Z-AE-AS15802-web_connectivity-20171017T054144Z_AS15802_8DzoPqgelJK7g0T82aV1BVyChloNiglxgx9UcLo6lbhLXtCVcY-0.2.0-probe.json,2017-10-17,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171113T163817Z-AE-AS15802-web_connectivity-20171113T163818Z_AS15802_R5mQ4pe7KrWjWkGUtkY7sqED588BK2Yadia6qeyBs1GiWOm6xj-0.2.0-probe.json,2017-11-13,AE,Planet NS,
glaad.org,http://www.glaad.org,https://api.ooni.io/files/download/20171022T143847Z-AE-AS15802-web_connectivity-20171022T143849Z_AS15802_S6yDv9uzT9MhX12peC3s5cRrPAbSQyFNis3u8A91ANd86J8Aw0-0.2.0-probe.json,2017-10-22,AE,Planet NS,
glaad.org,http://www.glaad.org/,https://api.ooni.io/files/download/20171009T163547Z-AE-AS15802-web_connectivity-20171009T163552Z_AS15802_sGgK9xMetIzoLTPZbZPnI0iHQvjvnBd8NeUwBFLERGUZhdX75v-0.2.0-probe.json,2017-10-09,AE,Planet NS,
glaad.org,http://www.glaad.org/,https://api.ooni.io/files/download/20170921T172824Z-AE-AS15802-web_connectivity-20170921T172828Z_AS15802_QrmnqR7VzcnYbGJYWTBMrwYmvUlcCypj2TjW37oJ1s7Dr8UnYa-0.2.0-probe.json,2017-09-21,AE,Planet NS,
glaad.org,http://www.glaad.org/,https://api.ooni.io/files/download/20180130T120135Z-AE-AS15802-web_connectivity-20180130T120140Z_AS15802_CjwqDaccJWSQVSYHWyNR4pLLoO1GbsqnWCymDmaZ8UTt2vqMrX-0.2.0-probe.json,2018-01-30,AE,Planet NS,
glil.org,http://www.glil.org,https://api.ooni.io/files/download/20170209T210627Z-AE-AS15802-web_connectivity-20170209T210634Z_AS15802_11O6uuTDY1gKVf8XiFFVX4uIMZj8MWkj5UjA9oprW85axszjU7-0.2.0-probe.json,2017-02-09,AE,Planet NS,
glil.org,http://www.glil.org,https://api.ooni.io/files/download/20170213T171616Z-AE-AS15802-web_connectivity-20170213T171626Z_AS15802_oPEXRolGgy7lF3JjKth8k5Eem7aasH5ybJ56z2j3XQYuJpwVqH-0.2.0-probe.json,2017-02-13,AE,Planet NS,
glil.org,http://www.glil.org,https://api.ooni.io/files/download/20170215T005510Z-AE-AS15802-web_connectivity-20170215T005513Z_AS15802_eW5H5GZUc3kbXnHJO9xHm89ROER0DSYNo4dSPuDP57Q90zLgfw-0.2.0-probe.json,2017-02-15,AE,Planet NS,
glil.org,http://www.glil.org/,https://api.ooni.io/files/download/20180327T140851Z-AE-AS15802-web_connectivity-20180327T140855Z_AS15802_2P4W72HJLZzsHyPYCxxvfqy6Zb35gqCUcLG8GXbYOfquf4zgMk-0.2.0-probe.json,2018-03-27,AE,Planet NS,
glil.org,http://www.glil.org/,https://api.ooni.io/files/download/20171123T045911Z-AE-AS15802-web_connectivity-20171123T045914Z_AS15802_9awmE2gTEf0V1G54BFugivLrmv6X9iLjDhwNmY9haozS3pwCLh-0.2.0-probe.json,2017-11-23,AE,Planet NS,
globalgayz.com,http://www.globalgayz.com,https://api.ooni.io/files/download/20171113T174904Z-AE-AS15802-web_connectivity-20171113T174905Z_AS15802_iUEvWpGjzUgQkqXmrLFvVHydAqdgNJ5dAdlwLCKIvcS5D7jypG-0.2.0-probe.json,2017-11-13,AE,Planet NS,
globalgayz.com,http://www.globalgayz.com,https://api.ooni.io/files/download/20171017T062456Z-AE-AS15802-web_connectivity-20171017T062456Z_AS15802_VpWL6IDnZgAWvZgsNxPJFZHu1CMZ8H1dYn8nx4pOnF8Xr1l8ls-0.2.0-probe.json,2017-10-17,AE,Planet NS,
globalgayz.com,http://www.globalgayz.com,https://api.ooni.io/files/download/20171024T044313Z-AE-AS15802-web_connectivity-20171024T044313Z_AS15802_BCNWHn9EFgfY4n4V0v99Syg26esW0PWjqjhsMnYnV6sfn2bbFe-0.2.0-probe.json,2017-10-24,AE,Planet NS,
globalgayz.com,http://www.globalgayz.com,https://api.ooni.io/files/download/20171018T044201Z-AE-AS15802-web_connectivity-20171018T044202Z_AS15802_byHqzFUqIMmHZ3QG1HGLz7VqcZ8d53nIBmotxi1VRkT5ujrNPS-0.2.0-probe.json,2017-10-18,AE,Planet NS,
globalgayz.com,http://www.globalgayz.com,https://api.ooni.io/files/download/20171021T153419Z-AE-AS15802-web_connectivity-20171021T153420Z_AS15802_2B40xRRyXd7ekqqmpDsAG3zIahYgAVNa40VLI4mCv9RDwGxeyn-0.2.0-probe.json,2017-10-21,AE,Planet NS,
globalgayz.com,http://www.globalgayz.com,https://api.ooni.io/files/download/20171012T060241Z-AE-AS15802-web_connectivity-20171012T060241Z_AS15802_wGD5WAOOoj6aU3kfLQa4JNu4uCcQktCcXevM0Ks1h6UiuaFhZO-0.2.0-probe.json,2017-10-12,AE,Planet NS,
globalgayz.com,http://www.globalgayz.com,https://api.ooni.io/files/download/20171014T153431Z-AE-AS15802-web_connectivity-20171014T153432Z_AS15802_c0fGeYLee5NOxDh1Q0VTgGadEzsuWS5PUtmCTwPov4GqpCN8ka-0.2.0-probe.json,2017-10-14,AE,Planet NS,
globalgayz.com,http://www.globalgayz.com,https://api.ooni.io/files/download/20171016T042938Z-AE-AS15802-web_connectivity-20171016T042939Z_AS15802_oFoSunGfA91Y2mjqQW05l6lciQGaBmu2td0LyjwATRIe9tA60I-0.2.0-probe.json,2017-10-16,AE,Planet NS,
globalgayz.com,http://www.globalgayz.com,https://api.ooni.io/files/download/20171030T052510Z-AE-AS15802-web_connectivity-20171030T052511Z_AS15802_1FEg8UbdEj8uZN2JmXADxKjGVQpq6tEuKFusbEFX9yRFO54UPf-0.2.0-probe.json,2017-10-30,AE,Planet NS,
globalgayz.com,http://www.globalgayz.com,https://api.ooni.io/files/download/20171011T114659Z-AE-AS15802-web_connectivity-20171011T114659Z_AS15802_xUcXmuAPi7wEcwpMj5r5i0NxZEnuwFh5dBGonMeVeFBTsRuUVd-0.2.0-probe.json,2017-10-11,AE,Planet NS,
globalgayz.com,http://www.globalgayz.com,https://api.ooni.io/files/download/20171023T064909Z-AE-AS15802-web_connectivity-20171023T064911Z_AS15802_R9wSHlbnmLlddOmEaMOk6KwPw61C5fktIGPIqYRKj5EBNiMR8C-0.2.0-probe.json,2017-10-23,AE,Planet NS,
globalgayz.com,http://www.globalgayz.com,https://api.ooni.io/files/download/20171025T121649Z-AE-AS15802-web_connectivity-20171025T121650Z_AS15802_1EklgSqoK0MkXXub40GG76DgeBkjuwkTzx0rjul012Z2d0PmIf-0.2.0-probe.json,2017-10-25,AE,Planet NS,
globalgayz.com,http://www.globalgayz.com,https://api.ooni.io/files/download/20171022T152158Z-AE-AS15802-web_connectivity-20171022T152159Z_AS15802_1c4RHWtLxD2gAqhZRwtoM93vag9X4KP1x4mUNxxtwdkiRAU4De-0.2.0-probe.json,2017-10-22,AE,Planet NS,
globalgayz.com,http://www.globalgayz.com,https://api.ooni.io/files/download/20171019T064941Z-AE-AS15802-web_connectivity-20171019T064942Z_AS15802_enaijJ7qLmafRuIkREv3X1Tpf0Yt8zUXlgKpseJfHOwxn7H761-0.2.0-probe.json,2017-10-19,AE,Planet NS,
globalgayz.com,http://www.globalgayz.com,https://api.ooni.io/files/download/20171015T123237Z-AE-AS15802-web_connectivity-20171015T123238Z_AS15802_6jtmHXRCKJC66xwNGwckXEwke6bIeVQF7hh2ZkYitdmQnhYyVp-0.2.0-probe.json,2017-10-15,AE,Planet NS,
gmhc.org,http://www.gmhc.org,https://api.ooni.io/files/download/20170213T162811Z-AE-AS15802-web_connectivity-20170213T162821Z_AS15802_vk8Xb3yxIVKTo5FOjFGyxKJn9eLb4y75xOJ3QTy1qNVqVtLMou-0.2.0-probe.json,2017-02-13,AE,Planet NS,
gmhc.org,http://www.gmhc.org,https://api.ooni.io/files/download/20170218T142114Z-AE-AS15802-web_connectivity-20170218T142118Z_AS15802_nI8qL12NbNfp70QD7JfQRa2pi62TomhXCokGVj5lEcECTo7TSE-0.2.0-probe.json,2017-02-18,AE,Planet NS,
gmhc.org,http://www.gmhc.org/,https://api.ooni.io/files/download/20180318T155846Z-AE-AS15802-web_connectivity-20180318T155849Z_AS15802_eZwBScvk7yBuB6nRiteY149UOr7Ht2nhkFhCiIb8ZJsaB0D5Po-0.2.0-probe.json,2018-03-18,AE,Planet NS,
google search query for lbgt keywords,http://www.google.com/search?q=gay,https://api.ooni.io/files/download/20180318T203702Z-YE-AS30873-web_connectivity-20180318T203709Z_AS30873_SGOCmyQ8pg4LSMy6sx3dRhmUk0GcwtrgbzJ2sT9bEQHW5UMLm2-0.2.0-probe.json,2018-03-18,YE,Planet NS,
google search query for lbgt keywords,http://www.google.com/search?q=gay,https://api.ooni.io/files/download/20180313T223512Z-YE-AS30873-web_connectivity-20180313T223516Z_AS30873_2qi4ZnSsz0aOjsd0IPKmf9OhQCKDFEqnBEDkRTDC64lo5o4ngn-0.2.0-probe.json,2018-03-13,YE,Planet NS,
google search query for lbgt keywords,http://www.google.com/search?q=gay,https://api.ooni.io/files/download/20180403T075112Z-YE-AS30873-web_connectivity-20180403T075118Z_AS30873_WiFiRmevxtXvH8ZR8jm0i4j7rNws4RXDbXVEJ41y8xJjc6ZSki-0.2.0-probe.json,2018-04-03,YE,Planet NS,
google search query for lbgt keywords,http://www.google.com/search?q=gay,https://api.ooni.io/files/download/20170218T234132Z-YE-AS30873-web_connectivity-20170218T234139Z_AS30873_IqEkpSwnBZ4601OAO4wGWU2U0T5fbxKrgu2QUcCd1N1nq7iJRs-0.2.0-probe.json,2017-02-18,YE,Planet NS,
google search query for lbgt keywords,http://www.google.com/search?q=lesbian,https://api.ooni.io/files/download/20171220T114106Z-YE-AS30873-web_connectivity-20171220T114109Z_AS30873_qNcRpOZWyNH3g43AzDNi42qIGhexsEprfPbQBCZWleTvNof4CU-0.2.0-probe.json,2017-12-20,YE,Planet NS,
